MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow,Latitude,Longitude,EsConfortable
5.7,14.2,2.0,1.6,0.2,30.0,17.0,19.0,82.0,68.0,1008.1,1007.6,7.0,7.0,9.9,13.6,1,1.0,0,-37.669,144.841,0
11.2,23.8,0.6,1.6,9.3,24.0,9.0,11.0,86.0,44.0,1020.7,1017.4,1.0,1.0,16.8,23.0,0,0.2,0,-31.9505,115.8605,1
13.4,24.3,0.0,4.7,8.1,31.0,6.0,13.0,54.0,40.0,1023.0,1017.1,2.6,2.4,17.1,22.8,0,0.0,0,-37.8232,145.0078,1
16.4,30.2,0.0,6.8,11.8,65.0,20.0,35.0,33.0,81.0,1007.7,1008.7,1.0,2.0,24.7,20.0,0,0.0,0,-33.9399,151.1753,0
15.7,24.6,0.0,3.4400000000000004,5.720000000000001,54.0,26.0,22.0,62.0,73.0,1001.9,1000.6,5.2,6.6,21.0,18.9,0,11.4,1,-34.9799,116.7314,0
9.1,17.9,0.0,3.18,6.82,20.0,11.0,2.0,68.0,44.0,1016.2,1014.3,2.0,1.4,12.5,16.7,0,0.0,0,-33.2809,151.5787,0
15.6,27.1,0.2,9.6,12.2,26.0,2.0,13.0,58.0,52.0,1020.6,1017.7,5.0,1.0,23.5,25.2,0,0.0,0,-27.4698,153.0251,1
-1.4,18.1,1.0,3.78,8.8,35.0,4.0,7.0,79.0,34.0,1022.8,1020.1,2.0,3.2,7.9,15.7,0,0.2,0,-37.8232,145.0078,0
13.5,17.5,2.4,2.72,0.1399999999999999,96.0,17.0,63.0,95.0,77.0,1015.7,1017.6,7.0,7.6,13.5,16.8,1,24.4,1,-33.2809,151.5787,0
17.6,23.7,16.0,4.720000000000001,6.220000000000001,26.0,13.0,19.0,83.0,72.0,1021.6,1021.0,5.0,4.0,20.4,23.0,1,4.4,1,-34.4278,150.8931,0
7.2,13.2,0.0,2.32,2.4199999999999995,28.0,6.0,13.0,82.0,66.0,1023.0,1019.7,7.0,7.0,9.2,12.8,0,0.0,0,-36.0737,146.9135,0
13.7,18.9,9.2,6.88,3.6,35.0,17.0,19.0,99.0,78.0,1014.0,1011.5,7.4,7.2,15.2,17.5,1,4.4,1,-34.9799,116.7314,0
-0.5,15.1,0.6,1.64,9.14,20.0,4.0,7.0,91.0,52.0,1024.2,1023.6,2.8,6.2,2.9,14.5,0,0.0,0,-41.4332,147.1572,0
23.7,38.8,0.0,11.4,12.0,41.0,15.0,9.0,48.0,14.0,1006.3,1002.9,7.0,2.0,30.1,37.8,0,0.4,0,-23.698,133.8807,0
5.2,21.5,0.0,3.08,9.48,43.0,4.0,19.0,82.0,37.0,1020.6,1017.0,1.4,4.6,11.9,18.9,0,0.0,0,-35.4244,149.0888,0
1.6,16.4,0.0,1.0,5.32,17.0,7.0,7.0,99.0,61.0,1027.7,1022.5,8.0,1.0,5.5,15.2,0,0.0,0,-36.0737,146.9135,0
8.5,22.6,0.0,10.12,10.54,33.0,11.0,11.0,51.0,52.0,1017.66,1015.84,4.0,5.2,16.0,20.4,0,0.0,0,-35.5294,148.7778,0
16.0,30.0,0.4,5.44,7.26,28.0,0.0,4.0,86.0,53.0,1019.58,1015.86,1.0,3.0,20.0,29.2,0,0.2,0,-32.9283,151.7817,1
13.3,21.5,0.0,4.4,7.3,61.0,15.0,22.0,70.0,46.0,1021.3,1019.3,7.0,6.0,16.2,20.7,0,0.0,0,-37.669,144.841,0
15.7,23.5,4.2,5.2,6.1,46.0,13.0,28.0,78.0,63.0,1011.7,1010.6,5.8,7.4,19.4,22.4,1,1.0,0,-34.9799,116.7314,0
9.6,22.8,0.0,0.8,8.0,39.0,15.0,20.0,80.0,43.0,1013.4,1009.1,6.0,1.0,12.7,22.6,0,4.8,1,-37.8289,140.7821,0
12.6,25.8,0.0,6.68,9.7,35.0,17.0,19.0,56.0,30.0,1011.7,1006.5,1.8,2.0,17.0,24.9,0,0.6,0,-34.9799,116.7314,1
11.6,19.9,10.9,3.6,8.8,37.0,9.0,22.0,85.0,50.0,1021.8,1020.8,2.0,4.0,14.0,19.0,1,1.6,1,-31.669,116.0197,0
21.4,28.8,2.6,3.4,5.5,26.0,7.0,6.0,87.0,61.0,1014.4,1010.1,8.0,3.0,23.2,28.7,1,0.0,0,-19.259,146.8169,0
13.0,27.7,0.0,5.2,8.9,46.0,7.0,17.0,62.0,59.0,1016.1,1014.12,2.0,8.0,23.1,27.0,0,2.8,1,-35.2809,149.13,0
11.7,15.9,9.2,2.0,0.3,41.0,19.0,13.0,95.0,93.0,1020.3,1019.3,7.0,7.0,13.3,15.1,1,13.6,1,-32.7944,151.8347,0
10.5,21.1,0.0,4.8,7.859999999999999,44.0,11.0,19.0,73.0,63.0,1018.2,1011.0,4.0,6.2,15.8,18.2,0,4.4,1,-33.2809,151.5787,0
20.9,26.0,2.6,4.0,10.0,43.0,26.0,28.0,75.0,75.0,1015.3,1013.8,1.0,2.0,24.4,23.9,1,0.6,0,-29.0408,167.9547,0
6.9,10.7,4.0,2.96,4.14,59.0,33.0,26.0,97.0,77.0,1006.3,1008.8,7.0,8.0,7.3,8.1,1,2.8,1,-37.5622,143.8503,0
7.9,17.8,2.4,3.0,3.74,31.0,11.0,17.0,87.0,74.0,1029.7,1027.5,6.0,6.0,13.3,15.1,1,1.6,1,-32.7944,151.8347,0
2.3,19.8,0.0,5.660000000000001,7.6,26.0,6.0,7.0,77.0,48.0,1028.0,1026.9,1.6,2.4,12.9,18.7,0,0.0,0,-33.8789,150.743,0
14.0,17.8,2.0,3.2,2.6,20.0,7.0,9.0,92.0,78.0,1024.2,1022.4,7.2,7.0,14.9,17.4,1,1.2,1,-32.9829,121.6309,0
6.7,24.3,0.0,10.0,10.8,30.0,17.0,11.0,54.0,24.0,1023.1,1019.8,0.0,4.0,12.4,21.6,0,0.0,0,-34.208,142.1246,0
19.6,35.1,0.0,9.8,12.7,43.0,13.0,6.0,68.0,31.0,1014.0,1011.1,1.0,4.0,25.5,33.6,0,0.0,0,-29.4648,149.8343,0
5.6,20.8,0.0,4.44,8.120000000000001,37.0,15.0,13.0,47.0,43.0,1013.9,1008.4,2.2,2.2,15.1,20.6,0,2.4,1,-34.9285,138.6007,0
19.9,30.7,0.0,11.2,13.2,44.0,9.0,15.0,52.0,44.0,1008.3,1006.6,0.0,1.0,24.8,30.1,0,0.0,0,-31.9505,115.8605,0
11.0,18.7,1.0,8.22,10.0,46.0,20.0,22.0,44.0,34.0,1016.92,1015.94,1.2,3.8,14.5,18.1,0,0.0,0,-33.7511,150.6942,0
13.0,29.9,0.2,4.9,8.58,43.0,19.0,26.0,86.0,53.0,1014.1,1011.5,4.6,3.4,16.9,26.3,0,0.0,0,-36.3339,141.6503,0
6.6,16.9,0.0,4.0,0.1,30.0,9.0,15.0,85.0,53.0,1025.1,1021.9,8.0,7.0,10.2,16.1,0,0.0,0,-34.208,142.1246,0
10.0,15.8,7.0,1.6,7.1,63.0,9.0,28.0,83.0,42.0,1014.7,1010.8,6.0,6.0,11.7,14.4,1,0.8,0,-35.1082,147.3598,0
-0.1,14.0,0.0,1.6,9.4,19.0,0.0,9.0,99.0,57.0,1025.0,1024.0,0.0,2.0,4.7,13.7,0,1.8,1,-34.208,142.1246,0
13.8,20.5,0.0,7.439999999999999,7.340000000000001,30.8,12.8,18.2,57.0,61.0,1025.2599999999998,1022.04,4.6,5.8,17.5,19.0,0,0.0,0,-30.2962,153.114,1
14.4,21.7,0.0,6.36,6.02,54.0,26.0,30.0,98.0,54.0,1020.4,1019.5,7.0,1.0,15.2,20.6,0,0.0,0,-37.5622,143.8503,0
16.5,33.1,0.0,6.419999999999999,9.38,54.0,4.0,20.0,79.0,51.0,1016.8,1013.5,3.0,2.2,21.8,29.2,0,4.0,1,-33.8789,150.743,0
10.2,21.3,0.0,3.0,7.4,26.0,13.0,11.0,62.0,46.0,1020.0,1016.7,6.0,2.0,14.3,20.6,0,0.0,0,-23.698,133.8807,1
4.4,18.5,0.2,3.0,10.6,37.0,7.0,17.0,94.0,52.0,1029.3,1024.7,1.0,2.0,10.0,18.0,0,0.2,0,-37.7037,145.0831,0
14.4,18.7,0.0,6.6,10.56,28.0,13.0,11.0,59.0,57.0,1019.0,1016.3,2.0,4.0,17.3,18.2,0,0.0,0,-29.0408,167.9547,1
10.4,18.5,2.0,3.2,9.5,37.0,4.0,15.0,81.0,42.0,1023.3,1021.9,5.6,3.4,13.0,18.0,1,0.0,0,-34.9285,138.6007,1
14.3,21.3,3.8,1.8,0.0,17.0,2.0,0.0,84.0,76.0,1017.5,1013.6,8.0,8.0,16.9,18.8,1,5.4,1,-27.4698,153.0251,0
5.7,12.0,0.0,1.8,4.299999999999999,43.0,19.0,22.0,78.0,59.0,1028.0,1026.6,8.0,3.0,8.1,11.2,0,0.0,0,-37.5622,143.8503,0
12.4,29.6,0.0,5.4,1.1,63.0,11.0,35.0,51.0,27.4,1015.0,1010.4,5.0,6.6,19.5,29.0,0,2.8,1,-37.9144,141.2692,0
5.9,13.8,7.8,2.6,7.2,54.0,26.0,33.0,66.0,71.0,1022.7,1023.4,5.0,7.0,10.8,9.5,1,0.8,0,-38.1026,147.0654,0
23.6,34.3,0.0,6.6,11.0,33.0,17.0,20.0,50.0,24.0,1008.9,1005.8,4.0,2.0,27.7,33.8,0,0.0,0,-12.4634,130.8456,0
17.8,37.3,0.0,9.8,12.8,39.0,19.0,26.0,28.0,8.0,1017.6,1012.1,1.0,2.0,25.5,35.6,0,0.0,0,-29.4648,149.8343,0
18.2,24.3,5.0,8.52,5.32,31.0,7.0,22.0,90.0,77.0,1019.9,1019.2,6.8,4.8,20.5,23.8,1,3.8,1,-33.2809,151.5787,0
6.6,10.5,0.0,1.3200000000000005,0.72,31.0,9.0,9.0,93.0,98.0,1015.54,1012.9,7.8,8.0,9.0,8.2,0,5.0,1,-35.5294,148.7778,0
18.3,35.2,0.0,12.8,12.9,37.0,17.0,20.0,57.0,38.0,1010.8,1006.9,1.0,3.0,25.4,34.8,0,0.0,0,-32.7944,151.8347,0
5.6,22.9,0.0,5.24,11.0,41.0,11.0,26.0,68.0,44.0,1023.3,1020.4,0.6,0.8,16.0,22.3,0,0.0,0,-31.669,116.0197,0
1.2,17.9,0.0,1.0,8.4,33.0,7.0,17.0,81.0,40.0,1029.1,1026.7,1.0,3.0,10.2,17.8,0,0.0,0,-34.4747,138.9961,0
24.8,32.0,61.6,6.88,0.3399999999999999,50.0,24.0,30.0,80.0,88.0,1009.6,1007.1,8.0,8.0,29.0,28.1,1,55.8,1,-16.9186,145.7781,0
16.7,27.4,0.0,5.0,10.3,30.0,6.0,17.0,68.0,57.0,1017.5,1015.3,1.0,1.0,23.8,26.6,0,0.0,0,-30.2962,153.114,1
11.8,29.8,0.0,8.52,10.66,46.0,15.0,26.0,57.0,43.0,1019.0,1015.3,3.0,1.6,19.0,27.0,0,0.0,0,-34.0278,115.1058,0
10.2,16.8,0.0,5.0,9.580000000000002,72.0,22.0,19.0,47.0,34.0,1016.1,1017.6,3.2,1.0,12.7,16.4,0,0.0,0,-34.4278,150.8931,0
24.3,30.0,0.0,10.4,11.2,37.0,24.0,22.0,59.0,53.0,1017.7,1015.1,7.0,7.0,27.3,28.5,0,0.0,0,-19.259,146.8169,1
12.7,23.3,0.0,4.76,8.459999999999999,48.0,28.0,30.0,68.0,60.0,1022.3,1019.3,1.0,6.0,17.1,22.5,0,0.0,0,-37.8289,140.7821,0
18.1,33.3,0.0,14.2,13.2,44.0,24.0,7.0,42.0,15.0,1009.9,1008.2,1.0,0.0,21.9,31.7,0,0.0,0,-31.199,136.8206,0
25.4,37.3,0.0,11.88,13.0,48.0,28.0,22.0,44.0,26.0,1007.0,1003.0,1.0,1.0,29.7,35.1,0,0.0,0,-31.669,116.0197,0
7.8,10.9,12.6,1.7600000000000002,2.88,44.0,6.0,22.0,93.0,83.0,1005.72,1004.78,7.2,7.8,8.1,10.6,1,5.2,1,-32.9829,121.6309,0
26.4,33.5,6.8,8.0,6.5,43.0,11.0,17.0,74.0,66.0,1006.9,1004.1,7.0,7.0,30.7,30.3,1,0.6,0,-12.4634,130.8456,0
16.3,22.9,0.6,3.88,6.34,35.0,0.0,19.0,83.0,66.0,1025.6,1022.6,8.0,5.0,18.2,22.1,0,0.0,0,-34.4278,150.8931,1
14.8,25.5,0.0,5.36,11.42,31.0,11.0,15.0,57.0,56.0,1024.9,1023.3,2.6,2.0,21.7,24.3,0,0.0,0,-33.8789,150.743,1
12.0,33.2,0.0,7.8,10.0,33.0,7.0,19.0,17.0,6.0,1018.4,1013.5,1.4,1.4,23.4,32.5,0,0.0,0,-23.698,133.8807,0
7.2,16.9,4.8,1.0,6.380000000000001,48.0,19.0,22.0,100.0,72.0,1013.7,1007.9,8.0,8.0,11.7,15.9,1,7.0,1,-38.3598,141.6032,0
6.0,18.0,0.0,4.0,9.4,48.0,35.0,28.0,59.0,40.0,1023.6,1018.7,2.6,2.8,10.5,16.7,0,0.0,0,-32.7944,151.8347,0
12.5,29.1,1.4,12.96,11.3,50.0,26.0,20.0,66.0,23.0,1017.4,1013.4,2.6,2.2,18.1,27.6,1,0.0,0,-36.3339,141.6503,0
15.0,21.9,0.4,6.92,10.84,48.0,17.0,28.0,53.0,43.0,1015.8,1016.4,4.8,1.6,16.9,20.6,0,0.2,0,-34.0278,115.1058,0
9.7,24.8,0.0,3.8,8.4,30.0,20.0,15.0,61.0,32.0,1024.2,1020.2,2.0,7.0,17.3,23.9,0,0.0,0,-29.4648,149.8343,0
14.0,18.8,0.0,3.4,8.6,46.2,20.0,26.0,67.0,42.0,1012.2,1011.5,1.0,2.0,16.6,16.7,0,0.0,0,-33.8688,151.2093,0
14.0,20.5,1.8,3.92,2.64,42.0,4.0,22.0,87.0,75.0,1017.36,1014.46,6.0,6.0,16.2,19.0,1,44.6,1,-32.9283,151.7817,0
20.6,37.3,0.0,16.12,10.62,35.0,9.0,13.0,37.0,23.0,1003.5,1000.7,3.0,1.0,31.1,35.7,0,0.0,0,-23.698,133.8807,0
18.0,33.6,0.0,10.0,11.9,63.0,50.0,20.0,48.0,24.0,1019.4,1016.1,0.0,1.0,22.9,32.4,0,0.0,0,-37.8136,144.9631,0
0.5,21.0,0.2,2.44,5.6,44.0,6.0,17.0,100.0,43.0,1016.4,1011.5,2.6,1.4,5.8,20.7,0,0.0,0,-33.8789,150.743,0
9.4,15.6,2.8,6.4,3.0,56.0,19.0,28.0,95.0,77.0,1013.1,1012.2,7.4,6.4,10.8,12.4,1,1.2,1,-34.9285,138.6007,0
17.5,24.8,0.0,5.319999999999999,9.98,35.0,17.0,19.0,83.0,68.0,1020.4,1016.7,5.6,5.8,18.9,22.9,0,0.2,0,-34.9799,116.7314,1
0.5,14.7,0.0,1.86,4.86,11.0,6.0,0.0,99.0,63.0,1031.6,1028.6,8.0,4.0,4.7,14.5,0,0.0,0,-36.0737,146.9135,0
10.5,20.8,0.0,1.8,9.9,54.0,13.0,28.0,57.0,39.0,1018.3,1016.2,1.0,1.0,15.5,19.9,0,0.0,0,-33.9399,151.1753,0
7.7,20.8,0.0,4.8,9.3,28.8,9.0,11.0,68.0,39.0,1022.7,1019.2,6.0,5.0,11.8,19.5,0,0.0,0,-35.2809,149.13,0
7.5,21.4,0.0,3.18,2.46,15.0,0.0,0.0,100.0,69.0,1022.9,1019.1,5.2,2.2,11.5,20.0,0,0.0,0,-33.8789,150.743,0
10.6,17.5,6.0,3.4,1.8,33.0,7.0,11.0,80.0,60.0,1016.0,1013.4,7.0,6.0,13.4,16.7,1,12.0,1,-31.9402,115.9674,0
16.2,29.2,0.0,6.199999999999999,10.28,28.0,7.0,19.0,66.0,49.0,1017.1,1011.9,2.4,1.6,23.7,27.9,0,0.0,0,-16.9186,145.7781,1
1.8,24.0,0.0,4.0,10.34,20.0,3.4,9.0,99.0,35.0,1019.0,1014.9,4.8,1.4,9.9,23.0,0,0.0,0,-34.0278,115.1058,0
13.8,25.5,0.0,5.159999999999999,8.419999999999998,39.0,11.0,30.0,66.0,52.0,1016.0,1010.4,4.4,3.2,19.3,23.9,0,0.0,0,-28.0167,153.4,1
13.5,22.3,0.0,4.0,4.2,57.0,28.0,15.0,78.0,83.0,1013.6,1012.8,6.0,8.0,19.5,18.7,0,47.2,1,-31.9402,115.9674,0
19.2,36.4,0.0,13.2,13.0,43.0,20.0,19.0,30.0,15.0,1012.4,1008.1,6.0,3.0,27.7,35.4,0,0.0,0,-31.9505,115.8605,0
16.7,31.7,0.0,4.0,3.1,39.0,13.0,6.0,74.0,31.0,1016.7,1011.8,7.0,7.0,19.4,31.0,0,3.4,1,-35.1082,147.3598,0
3.5,19.1,0.0,3.0,8.94,30.0,20.0,7.0,67.0,41.0,1031.0,1028.4,1.8,2.0,11.8,18.4,0,0.0,0,-36.757,144.2794,0
11.2,15.4,0.0,2.0,4.5,39.0,13.0,11.0,67.0,68.0,1003.6,1004.6,3.0,7.0,11.9,13.2,0,0.6,0,-37.8136,144.9631,0
0.7,11.4,0.0,3.0,3.1,41.0,4.0,17.0,91.0,56.0,1023.5,1019.6,6.0,7.0,3.7,9.8,0,2.6,1,-37.7037,145.0831,0
7.8,26.0,0.0,6.44,9.46,28.0,13.0,11.0,72.0,35.0,1016.9199999999998,1015.0,1.2,1.0,17.6,25.5,0,0.0,0,-32.9829,121.6309,0
-1.6,2.1,0.0,2.4,1.78,65.0,17.0,13.0,81.8,88.0,1016.28,1017.38,6.2,7.8,1.0,0.9,0,0.0,0,-35.5294,148.7778,0
4.1,18.4,0.0,2.6,5.9,63.0,20.0,22.0,65.0,38.0,1010.6,1002.1,5.2,3.2,7.8,15.9,0,4.4,1,-36.3339,141.6503,0
8.2,16.6,0.0,9.2,9.4,76.0,43.0,54.0,52.0,31.0,1010.9,1013.2,0.0,2.0,11.8,15.2,0,0.0,0,-31.199,136.8206,0
18.6,30.8,0.0,7.4,13.2,31.0,6.0,13.0,52.0,57.0,1013.0,1010.1,1.0,1.0,27.0,29.5,0,0.0,0,-27.4698,153.0251,0
9.9,20.0,0.0,4.5600000000000005,7.160000000000001,50.0,2.0,24.0,51.0,36.0,1012.5,1008.9,3.2,5.8,15.5,19.1,0,0.0,0,-34.4278,150.8931,0
12.6,24.2,0.0,7.2,12.3,39.0,24.0,13.0,48.0,39.0,1020.9599999999998,1019.32,0.0,1.0,16.4,23.2,0,3.8,1,-33.8688,151.2093,1
22.1,33.8,7.8,9.8,11.6,35.0,11.0,17.0,70.0,52.0,1008.6,1004.3,3.0,7.0,30.3,33.6,1,0.0,0,-19.259,146.8169,0
15.8,22.7,0.0,4.4,8.0,19.0,0.0,13.0,65.0,56.0,1016.6,1014.2,5.0,4.0,21.0,22.0,0,1.6,1,-29.0408,167.9547,1
7.2,19.3,0.0,2.6,7.3,50.0,11.0,26.0,71.0,49.0,1023.8,1023.4,3.0,2.0,12.3,17.6,0,0.0,0,-36.757,144.2794,0
10.8,18.4,0.0,3.18,4.66,24.0,11.0,7.0,74.0,67.0,1007.6,1004.7,0.6,1.4,12.4,16.2,0,0.0,0,-33.2809,151.5787,0
15.3,25.6,0.0,4.6,10.1,37.0,17.0,9.0,60.0,46.0,1015.8,1011.9,7.0,1.0,17.0,23.8,0,0.8,0,-37.8136,144.9631,1
15.2,21.9,0.2,3.04,4.279999999999999,67.0,15.0,17.0,77.0,69.0,1012.5,1007.3,5.0,7.0,17.9,15.6,0,10.8,1,-28.0167,153.4,0
6.6,19.9,0.8,1.4,9.3,61.0,20.0,17.0,100.0,48.0,1015.4,1009.4,0.0,1.0,7.2,19.2,0,2.2,1,-33.8688,151.2093,0
8.2,13.3,7.4,2.8399999999999994,4.38,81.0,22.0,26.0,86.0,85.0,1007.7,1003.9,4.6,7.4,12.0,12.6,1,12.6,1,-34.9799,116.7314,0
0.2,2.6,0.8,2.0,1.02,59.0,19.0,22.0,97.0,97.0,1010.82,1008.64,7.8,7.6,1.7,2.4,0,3.6,1,-35.5294,148.7778,0
2.3,29.4,0.0,8.559999999999999,9.32,39.0,6.0,9.0,45.0,18.0,1015.52,1012.58,1.2,1.0,18.4,28.4,0,0.0,0,-32.9829,121.6309,0
20.6,36.0,0.0,14.8,11.2,33.0,9.0,11.0,38.0,19.0,1018.9,1016.5,1.0,1.0,26.1,34.1,0,0.0,0,-31.199,136.8206,0
-2.2,15.9,5.4,2.2,8.040000000000001,39.0,6.0,20.0,83.0,44.0,1019.9,1016.1,2.6,4.6,4.5,14.9,1,0.0,0,-35.4244,149.0888,0
-1.0,4.7,0.0,1.84,4.140000000000001,39.0,15.0,22.0,97.0,63.0,1027.6,1025.94,4.4,7.2,1.1,3.4,0,0.0,0,-35.5294,148.7778,0
0.1,14.1,0.0,2.64,9.76,22.0,2.0,13.0,70.0,38.0,1029.8,1027.7,1.0,2.4,6.0,13.6,0,0.0,0,-35.4244,149.0888,0
18.8,29.7,0.0,8.4,10.54,41.0,19.0,30.0,60.0,60.0,1011.6,1006.7,3.4,3.4,24.2,27.6,0,0.0,0,-28.0167,153.4,0
4.7,19.3,0.0,2.4599999999999995,7.760000000000001,11.0,0.0,4.0,97.0,45.0,1026.3,1021.8,2.6,1.6,8.2,18.1,0,0.0,0,-33.7511,150.6942,0
15.6,22.1,0.0,12.0,11.3,61.0,28.0,24.0,19.0,28.0,1017.7,1018.5,1.0,1.0,18.2,19.6,0,0.0,0,-33.8688,151.2093,0
13.1,21.9,0.2,2.9799999999999995,5.76,37.0,0.0,15.0,93.0,60.0,1033.9,1031.5,4.0,2.2,15.5,21.2,0,0.0,0,-37.8232,145.0078,0
14.5,23.6,8.8,2.4400000000000004,5.92,57.0,31.0,26.0,79.0,61.0,1017.62,1016.84,6.2,5.6,16.7,21.1,1,7.2,1,-32.9829,121.6309,0
4.8,12.3,5.8,2.0,1.7,48.0,19.0,22.0,74.0,77.0,1017.9,1018.0,7.0,7.0,8.4,11.8,1,0.4,0,-37.669,144.841,0
11.8,20.2,0.4,1.2,10.2,30.8,6.0,13.0,83.0,65.0,1026.2,1024.6,2.0,4.0,15.8,19.0,0,0.0,0,-35.0228,117.8814,1
12.0,27.4,0.0,6.0,12.4,37.0,15.0,11.0,64.0,30.0,1026.0,1021.9,0.0,2.0,18.8,26.1,0,0.0,0,-29.4648,149.8343,1
19.0,22.1,0.2,6.8,4.2,63.0,26.0,33.0,47.0,56.0,1007.1,1009.1,5.0,7.2,19.0,20.3,0,1.2,1,-34.9285,138.6007,0
6.6,13.1,0.0,1.4,0.0,20.0,9.0,9.0,74.0,69.0,1033.9,1033.6,7.0,7.0,10.7,12.9,0,0.0,0,-37.669,144.841,0
6.4,24.2,0.0,6.4,10.7,30.0,9.0,11.0,48.0,24.0,1019.9,1015.3,5.0,3.0,15.3,23.4,0,0.0,0,-23.698,133.8807,0
9.8,19.0,0.0,2.0,4.1,32.0,6.0,17.0,77.0,84.0,1018.3,1017.0,3.0,8.0,12.8,15.8,0,1.6,1,-35.0228,117.8814,0
5.1,17.7,2.4,3.18,9.000000000000002,57.0,15.0,19.0,42.0,36.0,1011.8,1009.2,1.8,1.4,12.2,16.0,1,0.2,0,-37.8232,145.0078,0
9.6,17.9,0.0,4.0,5.4,52.0,28.0,30.0,57.0,44.0,1025.7,1024.0,7.0,3.0,13.1,16.8,0,0.0,0,-37.8289,140.7821,0
5.6,18.6,0.0,3.6,9.2,35.0,13.0,19.0,77.0,39.0,1029.0,1025.8,6.0,0.0,11.0,17.8,0,0.0,0,-34.208,142.1246,0
10.8,18.1,61.0,9.4,3.3800000000000003,61.0,15.0,19.0,90.0,60.0,1024.3,1025.1,6.0,7.0,11.6,15.5,1,4.0,1,-33.8688,151.2093,0
8.3,19.0,1.0,3.2,7.1,33.0,22.0,19.0,52.0,44.0,1019.7,1017.1,4.0,7.0,12.8,17.9,0,0.0,0,-37.669,144.841,0
13.6,22.7,0.0,23.4,11.4,52.0,19.0,26.0,50.0,30.0,1023.6,1019.7,3.0,0.6,15.4,21.8,0,0.0,0,-34.9285,138.6007,0
11.2,16.4,0.0,2.76,0.8399999999999999,43.0,7.0,17.0,77.0,98.0,1008.8,1012.9,8.0,7.0,13.7,13.2,0,0.2,0,-37.5622,143.8503,0
11.5,18.2,0.0,2.74,0.8,28.0,4.0,2.0,82.0,70.0,1031.7,1027.3,3.0,8.0,15.6,17.5,0,0.0,0,-34.4278,150.8931,0
-0.6,13.5,0.0,1.88,3.26,19.0,2.0,7.0,94.0,62.0,1028.6,1024.1,7.4,5.4,5.3,13.5,0,0.0,0,-35.4244,149.0888,0
16.6,31.6,0.2,3.56,8.559999999999999,26.0,0.0,13.0,100.0,45.0,1010.9,1007.7,3.6,2.8,19.4,29.4,0,0.0,0,-33.8789,150.743,0
15.6,35.7,0.0,6.480000000000001,11.76,39.0,2.0,13.0,61.0,18.0,1013.4,1009.7,4.6,2.0,23.8,34.8,0,0.0,0,-35.2809,149.13,0
4.3,15.4,0.0,3.0,1.9,44.0,13.0,13.0,78.0,75.0,1011.9,1009.6,7.0,7.0,7.8,12.1,0,5.0,1,-29.4648,149.8343,0
20.0,27.9,3.6,5.4,8.3,46.0,22.0,31.0,79.0,55.0,1017.1,1014.0,7.0,6.0,22.6,26.6,1,0.4,0,-16.9186,145.7781,0
10.1,24.4,0.0,5.2,0.9,22.0,2.0,11.0,95.0,68.0,1009.7,1008.8,6.0,7.0,16.8,20.2,0,0.4,0,-38.3598,141.6032,0
0.8,15.6,1.8,3.4,8.5,43.0,26.0,26.0,65.0,41.0,1025.4,1023.4,6.0,3.0,10.1,14.2,1,0.0,0,-38.1026,147.0654,0
11.9,18.0,2.8,3.3,5.9,33.0,11.0,22.0,86.0,76.0,1027.6,1024.2,3.4,4.2,14.9,16.7,1,0.0,0,-33.2809,151.5787,0
20.7,24.5,7.2,2.4,0.0,35.0,7.0,13.0,84.0,91.0,1014.3,1013.0,7.4,7.6,23.7,22.7,1,29.6,1,-33.8688,151.2093,0
8.8,27.0,0.24,5.04,12.0,43.0,11.0,22.0,44.0,16.0,1011.7,1006.7,1.4,3.8,17.8,26.6,0,4.0,1,-34.9285,138.6007,0
5.4,22.4,0.0,2.0,9.4,28.0,0.0,9.0,99.0,46.0,1023.6,1021.1,4.6,2.8,8.6,21.4,0,0.2,0,-37.9144,141.2692,0
6.5,14.6,0.0,2.16,5.74,44.0,26.0,28.0,76.0,55.0,1029.0,1027.3,7.0,4.6,9.6,13.3,0,0.0,0,-37.5622,143.8503,0
12.5,27.1,0.0,7.0,9.4,39.0,11.0,15.0,69.0,28.0,1021.9,1018.8,6.0,7.0,16.2,25.8,0,0.0,0,-34.4747,138.9961,0
14.7,26.6,0.2,4.0200000000000005,7.5,13.0,0.0,9.0,98.0,52.0,1019.8,1017.3,3.4,3.6,17.6,25.6,0,0.0,0,-33.8789,150.743,1
13.3,19.3,3.0,3.8,0.5,52.0,11.0,26.0,99.0,90.0,1008.1,1004.5,6.2,7.2,16.4,18.7,1,31.0,1,-34.9799,116.7314,0
16.5,22.7,0.0,6.6,13.0,43.0,20.0,24.0,67.0,74.0,1014.7,1012.7,2.0,1.0,22.6,21.8,0,0.0,0,-35.0228,117.8814,0
7.3,18.2,0.4,2.4,5.859999999999999,65.0,17.0,24.0,89.0,40.0,1015.0,1008.6,7.0,4.0,10.5,16.6,0,6.0,1,-34.208,142.1246,0
24.0,28.4,19.2,5.0,0.0,50.0,30.0,15.0,87.0,87.0,1013.6,1011.0,7.0,7.0,26.9,27.3,1,13.4,1,-16.9186,145.7781,0
